person,personLabel,date,year,date_precision,date_certainty,date_label,date_level,date_string,date_propLabel,prop_valueLabel,qual_date_prop,date_prop,prop_value,prop_label,month,day,m,nice_date,category,date_text,s
Q880,Emma Louisa Radford,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,spoke at,meeting,P1,P23,Q31,spoke at,1,1,January,1906,other,1906-01-01,Q880-aa265a4a-46c2-abbf-4892-de1dcb863dc8
Q923,Evelyn Mary Holden,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,spoke at,meeting,P1,P23,Q31,spoke at,1,1,January,1906,other,1906-01-01,Q923-c3e0f91d-4024-2241-7fb3-4a3fc8533b36
Q881,Mildred Berkeley,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,spoke at,meeting,P1,P23,Q31,spoke at,1,1,January,1906,other,1906-01-01,Q881-e5c0ec2f-4b55-761e-36aa-3e3fb103f772
Q60,Nina Frances Layard,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,spoke at,meeting,P1,P23,Q31,spoke at,1,1,January,1906,other,1906-01-01,Q60-1650fa21-4e7f-3095-c326-da5bbcbec699
Q735,Mary Bateson,1906-01-01T00:00:00Z,1906,y,NA,end time,qual,1906-00-00,was fellow of,Royal Historical Society,P28,P75,Q432,was fellow of,1,1,January,1906,other,1906-01-01,Q735-ddd1f87b-4875-fdef-ce44-101da7eb2b48
Q3767,Winifred Brunton,1906-01-01T00:00:00Z,1906,y,NA,point in time,main,1906-00-00,was married in (PIT value),NA,NA,P130,NA,was married in,1,1,January,1906,other,1906-01-01,Q3767-916f1014-43a1-fd55-1d9f-9da1ceb26262
Q894,Alice Bertha Gomme,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Balham and District Antiquarian and Natural History Society,P1,P67,Q1490,was member of,1,1,January,1906,other,1906-01-01,Q894-ed5bdf8b-4933-3fa2-f36d-0ada1ad87c46
Q2357,Edith Anderson,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,Berwickshire Naturalists Club,P27,P67,Q731,was member of,1,1,January,1906,other,1906-01-01,Q2357-92f61116-44bc-28c7-8b23-9c4896e6a805
Q782,Beatrice Braithwaite Batty,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,British Association for the Advancement of Science,P27,P67,Q644,was member of,1,1,January,1906,other,1906-01-01,Q782-059aeb0b-4330-788c-b280-4490bb3949c0
Q1091,Rachel Evelyn White,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,Cambridge Philological Society,P27,P67,Q2118,was member of,1,1,January,1906,other,1906-01-01,Q1091-42a6c33c-42a1-dd60-aafa-15bd40314510
Q911,Jane Ellen Harrison,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Classical Association,P1,P67,Q622,was member of,1,1,January,1906,other,1906-01-01,Q911-3d34763d-4863-4387-e99e-befddf197a82
Q456,Elizabeth Bateson,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,Cumberland and Westmorland Antiquarian and Archaeological Society,P27,P67,Q496,was member of,1,1,January,1906,other,1906-01-01,Q456-63f5d724-461d-9c92-b85c-04e135f3383e
Q1045,Emily Skinner,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,Devonshire Association,P27,P67,Q832,was member of,1,1,January,1906,other,1906-01-01,Q1045-2607236e-4236-204c-a189-b044d5bab60b
Q1069,Emily Mary Chenevix Trench,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Hampshire Field Club & Archaeological Society,P1,P67,Q1344,was member of,1,1,January,1906,other,1906-01-01,Q1069-59113473-46f3-ca44-7431-f33dc78b6c28
Q3650,Amy Johnston,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Lyceum Club,P1,P67,Q1762,was member of,1,1,January,1906,other,1906-01-01,Q3650-3bebfc82-4fd2-fbab-52ff-cfe315e3e000
Q1033,Ida Mary Roper,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Museums Association,P1,P67,Q2052,was member of,1,1,January,1906,other,1906-01-01,Q1033-04b7e61b-4eb6-c8ee-9d4b-3e7f47b0e558
Q735,Mary Bateson,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Pipe Roll Society,P1,P67,Q1346,was member of,1,1,January,1906,other,1906-01-01,Q735-b3d4834d-4a8e-3d80-f301-9e4f2cc0bdde
Q1083,Silvia Mary Welsh,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Society for the Promotion of Hellenic Studies,P1,P67,Q269,was member of,1,1,January,1906,other,1906-01-01,Q1083-7159a230-427c-022e-06a6-b875ffcd2206
Q2214,Mary Greg,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,was member of,Surrey Archaeological Society,P1,P67,Q1271,was member of,1,1,January,1906,other,1906-01-01,Q2214-2a5b2175-4220-ed82-c6bb-6e37cb2ce55a
Q2683,Katherine Ann Raleigh,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,was member of,The Folklore Society,P27,P67,Q292,was member of,1,1,January,1906,other,1906-01-01,Q2683-0a3523f0-40a7-575b-f456-8457a05276a5
Q2567,Eliza Jane McGeagh,1906-01-01T00:00:00Z,1906,y,NA,edtf,main,1906-00-00,was widowed in,NA,NA,P133,NA,was widowed in,1,1,January,1906,other,1906-01-01,Q2567-61a18ed4-4e6b-fe2f-0b46-2994159517e4
Q881,Mildred Berkeley,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,work(s) published in,Home Counties Magazine,P1,P101,Q3306,work(s) published in,1,1,January,1906,other,1906-01-01,Q881-9bea89a7-43c5-201b-09f6-8a90bb2e15dc
Q921,Elizabeth Hodgson,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,work(s) published in,Nature Notes,P1,P101,Q3619,work(s) published in,1,1,January,1906,other,1906-01-01,Q921-466c52cd-4e6c-bfb6-69b2-bca62a414cbd
Q1030,Gisela Marie Augusta Richter,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,employed as,Assistant,P27,P105,Q167,employed as,1,1,January,1906,work,1906-01-01,Q1030-98431241-4a67-d379-03e6-b89e84a378ab
Q735,Mary Bateson,1906-01-01T00:00:00Z,1906,y,NA,end time,qual,1906-00-00,employed as,Lecturer,P28,P105,Q604,employed as,1,1,January,1906,work,1906-01-01,Q735-bc3723b0-4ca4-c9a8-12e3-3e4ec0acc791
Q1310,Ethel Stokes,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,employed as,Record Agent,P27,P105,Q1882,employed as,1,1,January,1906,work,1906-01-01,Q1310-26638a7e-47f7-b9e0-f918-b7f227979019
Q2854,Louise Hurren,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,employed as,housekeeper,P27,P105,Q2855,employed as,1,1,January,1906,work,1906-01-01,Q2854-74a45efd-4419-2096-80f8-13408ff1384d
Q569,Margaret Alice Murray,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Cataloguer,P1,P17,Q1610,held position,1,1,January,1906,work,1906-01-01,Q569-0da678e9-43c0-d2c8-a708-2bee01cc8c64
Q153,Eliza Jeffries Davis,1906-01-01T00:00:00Z,1906,y,NA,start time,qual,1906-00-00,held position,Contributor,P27,P17,Q4081,held position,1,1,January,1906,work,1906-01-01,Q153-8ac79940-47dc-9022-f50b-6966e93872a8
Q577,Maud Sellers,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Contributor,P1,P17,Q4081,held position,1,1,January,1906,work,1906-01-01,Q577-a198a3a9-455f-0e04-3c50-38f3699ac318
Q3650,Amy Johnston,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Editor,P1,P17,Q286,held position,1,1,January,1906,work,1906-01-01,Q3650-4b8567e7-44e1-41f4-c5bb-0da44dd97110
Q23,Eugénie Sellers Strong,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Editor,P1,P17,Q286,held position,1,1,January,1906,work,1906-01-01,Q23-8fd4d572-4cf8-cfc1-0ef0-146eda56348b
Q841,Barbara Marion Cra'ster,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Honorary Secretary,P1,P17,Q190,held position,1,1,January,1906,work,1906-01-01,Q841-ce2bf360-4785-6e55-205c-c56aaf615caa
Q970,Jessie MacGregor,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Lecturer (Extension),P1,P17,Q3021,held position,1,1,January,1906,work,1906-01-01,Q970-1061d560-42ee-14b4-4cb0-da634bd19444
Q2004,Kathleen Schlesinger,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Researcher,P1,P17,Q716,held position,1,1,January,1906,work,1906-01-01,Q2004-998224b5-4403-68f0-22ff-8b7b4f953593
Q2004,Kathleen Schlesinger,1906-01-01T00:00:00Z,1906,y,NA,point in time,qual,1906-00-00,held position,Translator (freelance),P1,P17,Q2008,held position,1,1,January,1906,work,1906-01-01,Q2004-8db348ca-47a0-1216-2be4-80c2fcd76832
Q709,Kathleen Mary Kenyon,1906-01-05T00:00:00Z,1906,ymd,NA,point in time,main,1906-01-05,date of birth,NA,NA,P26,NA,date of birth,1,5,January,5 January 1906,birth,1906-01-05,Q709-B14EFF21-B2C3-4E3B-9C07-FCB1DBB8F4F5
Q569,Margaret Alice Murray,1906-01-10T00:00:00Z,1906,ymd,NA,point in time,qual,1906-01-10,spoke at,meeting,P1,P23,Q31,spoke at,1,10,January,10 January 1906,other,1906-01-10,Q569-3c8adb97-4220-7412-b885-1ed7563e5cd1
Q836,Blanche Frances Collier,1906-01-17T00:00:00Z,1906,ymd,NA,point in time,qual,1906-01-17,spoke at,meeting,P1,P23,Q31,spoke at,1,17,January,17 January 1906,other,1906-01-17,Q836-e8b9a5d8-468c-5c63-0cb7-04111b934488
Q624,Maria Millington Lathbury Evans,1906-01-18T00:00:00Z,1906,ymd,NA,point in time,qual,1906-01-18,spoke at,meeting,P1,P23,Q31,spoke at,1,18,January,18 January 1906,other,1906-01-18,Q624-d1b6d794-418c-1953-cfb3-cdd065ecc39d
Q1892,Ethel Ann Burton-Brown,1906-01-29T00:00:00Z,1906,ymd,NA,point in time,qual,1906-01-29,spoke at,meeting,P1,P23,Q31,spoke at,1,29,January,29 January 1906,other,1906-01-29,Q1892-3e8e53bc-4f14-bb35-0d2d-dfeaa4ad4d2e
Q2275,Mrs Hedges,1906-02-01T00:00:00Z,1906,ymd,NA,point in time,qual,1906-02-01,election to RAI proposed by,t79713,P1,P7,_:t79713,election to RAI proposed by,2,32,February,1 February 1906,other,1906-02-01,Q2275-742f80f7-4cb2-d820-089d-36e17ff87578
Q1892,Ethel Ann Burton-Brown,1906-02-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-02-00,spoke at,London Institution,P1,P23,Q1896,spoke at,2,32,February,February 1906,other,1906-02-01,Q1892-8d45cc19-4363-8475-6c67-b5806f44135a
Q177,Katherine Ada Esdaile,1906-02-15T00:00:00Z,1906,ymd,NA,point in time,qual,1906-02-15,spoke at,meeting,P1,P23,Q31,spoke at,2,46,February,15 February 1906,other,1906-02-15,Q177-fec7a028-4ea5-fe94-ff8c-8e7861639614
Q955,Ellen Marianne Leonard,1906-02-21T00:00:00Z,1906,ymd,NA,point in time,qual,1906-02-21,spoke at,London School of Economics,P1,P23,Q1162,spoke at,2,52,February,21 February 1906,other,1906-02-21,Q955-3165067c-4842-97a1-0ca5-e99eb2cd7f8b
Q1423,Gertrude Rachel Levy,1906-03-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-03-00,resided at,London NW,P1,P29,Q2038,resided at,3,60,March,March 1906,other,1906-03-01,Q1423-729f30b0-4bf9-7497-416e-1949ceef335f
Q1021,Margaret Ellen Poole,1906-03-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-03-00,work(s) published in,Notes and Queries,P1,P101,Q1959,work(s) published in,3,60,March,March 1906,other,1906-03-01,Q1021-0407769d-468d-44d8-00fa-40bc25d0221b
Q1043,Violet Mary Shillington,1906-04-05T00:00:00Z,1906,ymd,NA,point in time,qual,1906-04-05,spoke at,meeting,P1,P23,Q31,spoke at,4,95,April,5 April 1906,other,1906-04-05,Q1043-aba42bfd-4124-7902-2cbe-eeaa6b9401c4
Q60,Nina Frances Layard,1906-04-20T00:00:00Z,1906,ymd,NA,point in time,qual,1906-04-20,spoke at,meeting,P1,P23,Q31,spoke at,4,110,April,20 April 1906,other,1906-04-20,Q60-0a44d290-4eb7-8638-7365-dfed7c63a022
Q835,Emily Jane Climenson,1906-05-09T00:00:00Z,1906,ymd,NA,start time,qual,1906-05-09,was member of,Conchological Society of Great Britain and Ireland,P27,P67,Q2798,was member of,5,129,May,9 May 1906,other,1906-05-09,Q835-953182c3-4b4a-51fb-69b4-59e41355f5eb
Q2265,Agnes Chapman,1906-05-23T00:00:00Z,1906,ymd,NA,point in time,main,1906-05-23,date of death,NA,NA,P15,NA,date of death,5,143,May,23 May 1906,death,1906-05-23,Q2265-28a1116c-438b-8ec3-e0f9-d5c4601186a5
Q1081,Agnes Grace Weld,1906-05-25T00:00:00Z,1906,ymd,NA,point in time,qual,1906-05-25,exhibited at,meeting,P1,P13,Q31,exhibited at,5,145,May,25 May 1906,other,1906-05-25,Q1081-29162ead-4a77-d75e-0fe9-2af6ab18386d
Q1064,Ethel Margaret Thompson,1906-06-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-06-00,acknowledged for role,t80980,P1,P144,_:t80980,acknowledged for role,6,152,June,June 1906,other,1906-06-01,Q1064-fc032db3-4583-a548-55e9-433c262bf5f1
Q921,Elizabeth Hodgson,1906-06-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-06-00,spoke at,Pilgrimage of the Roman Wall,P1,P23,Q1630,spoke at,6,152,June,June 1906,other,1906-06-01,Q921-c5c105da-4f6b-0ab2-3b7b-725aa8f642a9
Q1066,Dorothea Townshend,1906-06-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-06-00,work(s) published in,Temple Bar,P1,P101,Q2380,work(s) published in,6,152,June,June 1906,other,1906-06-01,Q1066-118e4852-4ab5-be74-29f8-5936b23be2a1
Q577,Maud Sellers,1906-06-05T00:00:00Z,1906,ymd,NA,start time,qual,1906-06-05,was member of,Surtees Society,P27,P67,Q2334,was member of,6,156,June,5 June 1906,other,1906-06-05,Q577-cf2d3455-410f-2795-6334-da5a4746b0df
Q955,Ellen Marianne Leonard,1906-06-14T00:00:00Z,1906,ymd,NA,point in time,qual,1906-06-14,spoke at,meeting,P1,P23,Q31,spoke at,6,165,June,14 June 1906,other,1906-06-14,Q955-72153c39-4073-a842-1489-edbae049bf88
Q1029,Rachel Robertson Reid,1906-06-14T00:00:00Z,1906,ymd,NA,point in time,qual,1906-06-14,spoke at,meeting,P1,P23,Q31,spoke at,6,165,June,14 June 1906,other,1906-06-14,Q1029-5596c785-4e4a-ff7b-2643-73afa0c2ab0f
Q884,Lucy Winifred Faraday,1906-06-20T00:00:00Z,1906,ymd,NA,point in time,qual,1906-06-20,spoke at,meeting,P1,P23,Q31,spoke at,6,171,June,20 June 1906,other,1906-06-20,Q884-e8967556-4fef-cb2c-d184-990d33bc72b7
Q735,Mary Bateson,1906-06-23T00:00:00Z,1906,ymd,NA,point in time,qual,1906-06-23,resided at,Cambridge,P1,P29,Q2,resided at,6,174,June,23 June 1906,other,1906-06-23,Q735-85627a2c-4972-c886-aee8-501fe28e4b2f
Q1583,Florence Caroline Compton,1906-06-29T00:00:00Z,1906,ymd,NA,point in time,qual,1906-06-29,corresponded with,Society of Antiquaries of London,P1,P73,Q8,corresponded with,6,180,June,29 June 1906,other,1906-06-29,Q1583-7958e29a-442d-1251-127e-11d17641b468
Q1045,Emily Skinner,1906-07-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-07-00,spoke at,Annual Meeting,P1,P23,Q682,spoke at,7,182,July,July 1906,other,1906-07-01,Q1045-05d9b137-4714-f6e2-12f0-560f55d994aa
Q954,Ethel Lega-Weekes,1906-07-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-07-00,spoke at,Annual Meeting,P1,P23,Q682,spoke at,7,182,July,July 1906,other,1906-07-01,Q954-07fcc474-432f-3dda-8e50-0bd5ac248e77
Q1040,Helen Jemima Saunders,1906-07-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-07-00,spoke at,Annual Meeting,P1,P23,Q682,spoke at,7,182,July,July 1906,other,1906-07-01,Q1040-724def9d-463c-7409-2730-e4bdd349de1d
Q418,Emily Mary Pritchard,1906-07-21T00:00:00Z,1906,ymd,NA,point in time,qual,1906-07-21,corresponded with,Cambrian Archaeological Association,P1,P73,Q420,corresponded with,7,202,July,21 July 1906,other,1906-07-21,Q418-6e226cc9-4380-31b9-0dfc-c99b36bc2206
Q713,Joan Mabel Frederica du Plat Taylor,1906-07-26T00:00:00Z,1906,ymd,NA,point in time,main,1906-07-26,date of birth,NA,NA,P26,NA,date of birth,7,207,July,26 July 1906,birth,1906-07-26,Q713-FFA34771-4498-4578-8182-61D1F8FC42CB
Q491,Ella Sophia Armitage,1906-08-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-08-00,work(s) published in,The Antiquary,P1,P101,Q653,work(s) published in,8,213,August,August 1906,other,1906-08-01,Q491-067f0452-4ff6-4f7a-bf30-2a5f11bf8b15
Q3628,Katherine Routledge,1906-08-05T00:00:00Z,1906,ymd,NA,edtf,main,1906-08-05,was married in (EDTF value),NA,NA,P132,NA,was married in,8,217,August,5 August 1906,other,1906-08-05,Q3628-1ab18908-48f4-1713-4701-0e226a4b2a13
Q572,Winifred Hansard,1906-08-09T00:00:00Z,1906,ymd,NA,edtf,main,1906-08-09,was married in (EDTF value),NA,NA,P132,NA,was married in,8,221,August,9 August 1906,other,1906-08-09,Q572-eaa0b180-48d7-e380-af2f-5949ed312177
Q1091,Rachel Evelyn White,1906-08-23T00:00:00Z,1906,ymd,NA,point in time,main,1906-08-23,was married in (PIT value),NA,NA,P130,NA,was married in,8,235,August,23 August 1906,other,1906-08-23,Q1091-fcd172c8-4ccc-8f0c-e873-a4a80cba32cb
Q1138,Emmeline Way,1906-08-31T00:00:00Z,1906,ymd,NA,point in time,main,1906-08-31,date of death,NA,NA,P15,NA,date of death,8,243,August,31 August 1906,death,1906-08-31,Q1138-3c985368-41da-7437-288f-1c78b4d986d8
Q999,Mary Eleanor Noble,1906-09-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-09-00,served on,Local Committee,P1,P102,Q776,served on,9,244,September,September 1906,other,1906-09-01,Q999-509da478-48eb-ac3c-46c4-63ecd77e62f4
Q999,Mary Eleanor Noble,1906-09-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-09-00,spoke at,meeting,P1,P23,Q31,spoke at,9,244,September,September 1906,other,1906-09-01,Q999-19c2c9f3-4720-a46a-5029-80481c066233
Q491,Ella Sophia Armitage,1906-09-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-09-00,work(s) published in,The Antiquary,P1,P101,Q653,work(s) published in,9,244,September,September 1906,other,1906-09-01,Q491-067f0452-4ff6-4f7a-bf30-2a5f11bf8b15
Q779,Harriet Loyd Lindsay,1906-09-10T00:00:00Z,1906,ymd,NA,point in time,qual,1906-09-10,resided at,Lockinge,P1,P29,Q1266,resided at,9,253,September,10 September 1906,other,1906-09-10,Q779-546270c5-430e-daee-accc-a6447472cff6
Q999,Mary Eleanor Noble,1906-09-13T00:00:00Z,1906,ymd,NA,point in time,qual,1906-09-13,spoke at,meeting,P1,P23,Q31,spoke at,9,256,September,13 September 1906,other,1906-09-13,Q999-0452938b-41c5-15df-367c-7e294f2669f5
Q999,Mary Eleanor Noble,1906-09-13T00:00:00Z,1906,ymd,NA,point in time,qual,1906-09-13,spoke at,meeting,P1,P23,Q31,spoke at,9,256,September,13 September 1906,other,1906-09-13,Q999-a239321e-48e1-5aed-cef8-347bc1e352e0
Q825,Annie Beatrice Wallis Chapman,1906-10-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-10-00,work(s) published in,Clare Market Review,P1,P101,Q2546,work(s) published in,10,274,October,October 1906,other,1906-10-01,Q825-60fb4c55-41a8-524d-e3e1-27e97d6f40cb
Q1035,Julia Anne Elizabeth Roundell,1906-10-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-10-00,work(s) published in,The Nineteenth Century,P1,P101,Q1953,work(s) published in,10,274,October,October 1906,other,1906-10-01,Q1035-bd1a2551-4bec-f169-9f40-7155ff879391
Q2739,Lina Eckenstein,1906-10-01T00:00:00Z,1906,ym,NA,point in time,qual,1906-10-00,work(s) published in,The Reliquary and Illustrated Archaeologist,P1,P101,Q2449,work(s) published in,10,274,October,October 1906,other,1906-10-01,Q2739-33e6ffaf-4f56-ffcb-aa62-806b59da86d2
Q1253,Margaret Susan Tyssen-Amherst,1906-10-18T00:00:00Z,1906,ymd,NA,end time,qual,1906-10-18,was fellow of,Royal Historical Society,P28,P75,Q432,was fellow of,10,291,October,18 October 1906,other,1906-10-18,Q1253-54a0751a-4e97-cae9-0537-54eb9db526e4
Q782,Beatrice Braithwaite Batty,1906-11-01T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-01,exhibited at,meeting,P1,P13,Q31,exhibited at,11,305,November,1 November 1906,other,1906-11-01,Q782-42245ed9-42cd-ed5a-0ebc-29c5616359ca
Q1107,Edith Murray Keate,1906-11-01T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-01,work(s) published in,The Lady's Realm,P1,P101,Q4100,work(s) published in,11,305,November,1 November 1906,other,1906-11-01,Q1107-efdae1df-4722-5151-184c-d446487fea0e
Q130,Gertrude Bell,1906-11-20T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-20,spoke at,meeting,P1,P23,Q31,spoke at,11,324,November,20 November 1906,other,1906-11-20,Q130-aeb2be4a-474e-42da-68c3-b6721a1ee75b
Q928,Eleanor Henrietta Hull,1906-11-21T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-21,spoke at,meeting,P1,P23,Q31,spoke at,11,325,November,21 November 1906,other,1906-11-21,Q928-8eea61a1-41d0-8eee-e117-2b2e63f91b52
Q1091,Rachel Evelyn White,1906-11-22T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-22,spoke at,Cambridge Philological Society,P1,P23,Q2118,spoke at,11,326,November,22 November 1906,other,1906-11-22,Q1091-0fa91e80-42b9-0b11-b940-7b5466893f28
Q2836,May Elliot Hobbs,1906-11-28T00:00:00Z,1906,ymd,NA,point in time,main,1906-11-28,was married in (PIT value),NA,NA,P130,NA,was married in,11,332,November,28 November 1906,other,1906-11-28,Q2836-f77b5b62-426d-f848-8170-1977bc9ae12b
Q1138,Emmeline Way,1906-11-29T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-29,donor to,Society of Antiquaries of London,P1,P111,Q8,donor to,11,333,November,29 November 1906,other,1906-11-29,Q1138-7789d265-455c-ae74-1ffa-7c06b6071b0c
Q60,Nina Frances Layard,1906-11-29T00:00:00Z,1906,ymd,NA,point in time,qual,1906-11-29,spoke at,Society of Antiquaries of London Meeting,P1,P23,Q1,spoke at,11,333,November,29 November 1906,other,1906-11-29,Q60-19a6b461-4556-1993-1005-d547b8a97532
Q735,Mary Bateson,1906-11-30T00:00:00Z,1906,ymd,NA,point in time,main,1906-11-30,date of death,NA,NA,P15,NA,date of death,11,334,November,30 November 1906,death,1906-11-30,Q735-B38CDC50-F283-490E-882B-D595CCBC4CEF
Q2225,Ellen Mary Tanner,1906-12-06T00:00:00Z,1906,ymd,NA,edtf,main,1906-12-06,was widowed in,NA,NA,P133,NA,was widowed in,12,340,December,6 December 1906,other,1906-12-06,Q2225-32ea6c25-4cf3-691b-2f5a-0c7eb243c1fc
Q960,Sophia Crawford Lomas,1906-12-18T00:00:00Z,1906,ymd,NA,point in time,qual,1906-12-18,proposed election to RHS signed by (personal),William Hunt,P1,P155,Q3634,proposed election to RHS signed by (personal),12,352,December,18 December 1906,other,1906-12-18,Q960-27fb395d-4e4f-d055-3340-b522748f0d71
Q1085,Jessie Laidlay Weston,1906-12-19T00:00:00Z,1906,ymd,NA,point in time,qual,1906-12-19,spoke at,meeting,P1,P23,Q31,spoke at,12,353,December,19 December 1906,other,1906-12-19,Q1085-6804cbc7-4a3a-8449-2e40-f632c6bcd564
Q960,Sophia Crawford Lomas,1906-12-20T00:00:00Z,1906,ymd,NA,start time,qual,1906-12-20,was fellow of,Royal Historical Society,P27,P75,Q432,was fellow of,12,354,December,20 December 1906,other,1906-12-20,Q960-7482d04c-4bb4-f126-b062-1efd35602ece
Q2555,Ione Gedye,1907-01-01T00:00:00Z,1907,y,NA,point in time,main,1907-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1907,birth,1907-01-01,Q2555-fc0f54e1-4289-8083-3955-9800912992bb
Q3989,Margaret E. C. Stewart,1907-01-01T00:00:00Z,1907,y,NA,point in time,main,1907-00-00,date of birth,NA,NA,P26,NA,date of birth,1,1,January,1907,birth,1907-01-01,Q3989-885bb9d2-46c2-7500-df5c-8030616549a8
